EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-325.710,-420.123,-208.408,-273.764,-380.784,-22.709,-186.056,-61.870,0.024,0.984,0.025,-1.373,-0.275,0.366,100.000,18.000,1.000
-245.154,-285.387,-133.127,-214.040,-217.795,-88.602,-209.481,-164.062,0.020,0.984,0.023,-1.740,-0.305,0.336,100.000,19.000,1.000
-213.414,-245.959,-191.510,-181.675,-186.056,-184.894,-202.507,-192.583,0.019,0.987,0.022,-2.014,-0.366,0.244,100.000,20.000,1.000
-189.006,-233.710,-189.453,-167.191,-178.456,-178.456,-196.159,-185.788,0.017,0.992,0.027,-2.411,-0.549,0.122,100.000,21.000,1.000
-180.334,-227.004,-184.268,-160.575,-173.092,-173.181,-191.152,-180.423,0.020,0.991,0.026,-2.838,-0.854,0.061,100.000,22.000,1.000
-176.311,-221.014,-179.440,-155.479,-168.979,-168.711,-185.788,-175.327,0.020,0.993,0.029,-3.082,-0.885,0.000,100.000,23.000,1.000
-172.198,-216.007,-175.417,-151.366,-164.866,-164.509,-181.943,-171.125,0.021,0.991,0.031,-3.204,-1.160,-0.092,100.000,24.000,1.000
-168.622,-211.626,-171.930,-147.700,-161.469,-160.575,-178.188,-167.727,0.023,0.993,0.032,-3.174,-1.312,-0.183,100.000,25.000,1.000
-165.314,-207.156,-168.443,-144.213,-158.161,-157.893,-174.612,-164.241,0.025,0.996,0.033,-3.082,-1.312,0.000,100.000,26.000,1.000
-162.005,-203.043,-165.314,-141.263,-155.032,-154.674,-171.393,-160.843,0.027,0.999,0.031,-2.747,-1.221,-0.122,100.000,27.000,1.000
-159.055,-198.841,-162.452,-138.670,-152.171,-151.992,-168.175,-157.535,0.029,0.998,0.034,-2.319,-1.038,-0.122,100.000,28.000,1.000
-156.641,-195.175,-159.681,-136.167,-149.757,-149.399,-165.135,-155.032,0.031,1.000,0.039,-1.953,-0.671,-0.122,100.000,29.000,1.000
-153.959,-191.957,-157.267,-133.753,-147.164,-146.717,-162.452,-152.797,0.033,1.003,0.043,-1.526,-0.427,-0.092,100.000,30.000,1.000
-151.634,-189.096,-154.763,-131.607,-145.018,-144.482,-160.307,-150.472,0.037,1.006,0.046,-1.251,-0.336,-0.092,100.000,31.000,1.000
-149.667,-186.056,-152.350,-129.372,-142.783,-142.336,-157.893,-148.147,0.033,1.008,0.046,-1.160,-0.092,-0.092,100.000,32.000,1.000
-147.164,-183.463,-150.561,-127.405,-140.816,-140.458,-155.658,-146.091,0.031,1.010,0.050,-0.946,0.061,0.000,100.000,33.000,1.000
-145.197,-180.960,-148.594,-125.796,-138.849,-138.313,-153.780,-144.035,0.029,1.012,0.053,-0.854,0.153,-0.122,100.000,34.000,1.000
-143.588,-178.546,-146.538,-124.455,-137.150,-136.524,-151.813,-142.247,0.027,1.011,0.052,-0.793,0.153,-0.153,100.000,35.000,1.000
-141.978,-176.400,-145.018,-123.024,-135.541,-135.183,-149.846,-140.369,0.027,1.010,0.052,-0.671,-0.061,-0.305,100.000,36.000,1.000
-140.280,-174.075,-143.409,-121.772,-134.021,-133.574,-148.237,-138.938,0.026,1.008,0.052,-0.549,-0.183,-0.214,100.000,37.000,1.000
-138.760,-172.198,-141.799,-120.610,-132.412,-131.965,-146.627,-137.329,0.021,1.009,0.051,-0.275,-0.275,-0.153,100.000,38.000,1.000
-137.329,-170.410,-140.280,-119.537,-131.160,-130.713,-145.197,-135.541,0.022,1.008,0.048,0.092,-0.336,-0.244,100.000,39.000,1.000
-135.809,-168.622,-138.670,-118.554,-129.998,-129.730,-143.677,-134.021,0.026,1.007,0.046,0.214,-0.366,-0.214,100.000,40.000,1.000
-134.647,-166.833,-137.419,-117.481,-128.835,-128.388,-142.336,-133.127,0.028,1.007,0.043,0.244,-0.397,-0.305,100.000,41.000,1.000
-133.306,-165.492,-136.077,-116.855,-127.316,-126.869,-140.905,-131.965,0.030,1.008,0.043,0.244,-0.275,-0.397,100.000,42.000,1.000
-131.965,-164.062,-135.541,-116.140,-126.332,-125.974,-139.833,-130.624,0.030,1.007,0.045,0.031,-0.275,-0.458,100.000,43.000,1.000
-131.160,-162.363,-134.289,-115.424,-125.349,-125.170,-138.849,-129.461,0.028,1.005,0.041,-0.031,-0.336,-0.458,100.000,44.000,1.000
-129.908,-160.843,-133.216,-114.977,-124.455,-124.097,-137.866,-128.478,0.027,1.003,0.035,-0.153,-0.336,-0.458,100.000,45.000,1.000
-129.193,-159.770,-132.054,-114.352,-123.471,-123.292,-136.524,-127.226,0.025,0.998,0.032,-0.092,-0.519,-0.580,100.000,46.000,1.000
-128.210,-158.340,-130.713,-113.815,-122.488,-122.219,-135.720,-126.421,0.023,0.995,0.028,0.092,-0.702,-0.549,100.000,47.000,1.000
-127.405,-157.267,-129.908,-113.279,-121.504,-121.415,-134.558,-125.796,0.022,0.994,0.030,0.427,-0.885,-0.488,100.000,48.000,1.000
-126.511,-156.194,-129.104,-112.563,-120.789,-120.610,-133.842,-124.812,0.022,0.996,0.029,0.671,-0.977,-0.366,100.000,49.000,1.000
-125.527,-155.032,-128.478,-112.385,-120.342,-119.895,-132.948,-123.829,0.021,0.996,0.028,0.671,-0.946,-0.458,100.000,50.000,1.000
-124.812,-154.316,-127.763,-111.938,-119.448,-119.180,-131.965,-123.203,0.024,0.994,0.028,0.671,-0.763,-0.610,100.000,51.000,1.000
-124.186,-153.154,-127.047,-111.759,-118.554,-118.375,-131.518,-122.845,0.025,0.991,0.027,0.488,-0.580,-0.671,100.000,52.000,1.000
-123.739,-152.350,-126.600,-111.222,-117.928,-117.928,-130.624,-122.041,0.027,0.989,0.029,0.336,-0.092,-0.732,100.000,53.000,1.000
-123.024,-151.634,-125.974,-110.775,-117.391,-117.302,-129.908,-121.236,0.030,0.987,0.028,0.183,0.305,-0.824,100.000,54.000,1.000
-122.488,-150.561,-125.170,-110.507,-116.497,-116.587,-129.372,-120.610,0.036,0.987,0.032,-0.153,0.549,-0.977,100.000,55.000,1.000
-121.683,-149.846,-124.544,-110.596,-116.140,-116.140,-128.478,-119.895,0.038,0.988,0.031,-0.336,0.916,-0.977,100.000,56.000,1.000
-120.878,-149.399,-123.739,-110.060,-115.871,-115.514,-128.031,-119.537,0.035,0.989,0.028,-0.519,1.129,-0.977,100.000,57.000,1.000
-120.342,-148.505,-123.292,-109.792,-115.424,-114.709,-127.584,-118.911,0.032,0.989,0.024,-0.549,1.312,-1.099,100.000,58.000,1.000
-119.716,-147.969,-122.935,-109.524,-114.977,-114.530,-126.690,-118.554,0.028,0.988,0.028,-0.397,1.251,-1.068,100.000,59.000,1.000
-119.358,-147.343,-122.398,-109.077,-114.441,-114.352,-126.153,-118.196,0.027,0.988,0.030,-0.214,1.007,-0.916,100.000,60.000,1.000
-119.090,-146.806,-122.041,-108.987,-114.083,-113.636,-125.974,-117.481,0.028,0.987,0.030,-0.122,0.793,-0.671,100.000,61.000,1.000
-118.554,-146.270,-121.504,-108.451,-113.636,-113.010,-125.259,-117.034,0.025,0.988,0.030,0.000,0.610,-0.397,100.000,62.000,1.000
-118.017,-145.644,-121.146,-108.629,-112.921,-112.563,-124.812,-116.766,0.025,0.991,0.029,0.061,0.458,-0.092,100.000,63.000,1.000
-117.838,-145.108,-120.699,-108.629,-112.385,-112.474,-124.455,-116.497,0.023,0.989,0.028,-0.061,0.397,0.092,100.000,64.000,1.000
-117.570,-144.303,-120.342,-108.272,-112.385,-111.938,-124.097,-115.871,0.024,0.987,0.032,0.000,0.305,0.336,100.000,65.000,1.000
-116.944,-143.766,-119.805,-107.914,-112.206,-111.669,-123.739,-115.603,0.023,0.987,0.033,-0.122,-0.031,0.519,100.000,66.000,1.000
-116.587,-143.677,-119.716,-107.914,-111.580,-111.491,-123.113,-115.156,0.021,0.989,0.034,-0.183,-0.061,0.824,100.000,67.000,1.000
-116.229,-143.141,-119.358,-107.646,-111.222,-111.043,-122.756,-114.977,0.018,0.989,0.039,-0.183,-0.122,1.160,100.000,68.000,1.000
-115.871,-142.872,-119.001,-107.646,-110.865,-110.596,-122.577,-114.709,0.017,0.990,0.037,0.000,-0.183,1.312,100.000,69.000,1.000
-115.871,-142.515,-118.554,-107.735,-110.775,-110.328,-122.398,-114.352,0.019,0.992,0.037,-0.061,-0.183,1.404,100.000,70.000,1.000
-115.603,-142.068,-118.285,-107.378,-110.596,-110.149,-122.130,-114.173,0.020,0.993,0.037,-0.153,-0.031,1.404,100.000,71.000,1.000
-115.156,-141.799,-118.196,-107.378,-110.239,-109.792,-121.772,-113.904,0.018,0.996,0.037,-0.122,0.092,1.434,100.000,72.000,1.000
-115.067,-141.442,-117.570,-107.020,-110.060,-109.792,-121.683,-113.457,0.020,0.996,0.034,-0.214,0.092,1.404,100.000,73.000,1.000
-114.799,-140.995,-117.302,-106.841,-109.613,-109.434,-121.236,-112.921,0.022,0.996,0.035,-0.122,0.031,1.373,100.000,74.000,1.000
-114.530,-140.816,-117.213,-106.931,-109.434,-109.166,-120.968,-112.742,0.026,0.995,0.033,-0.153,0.122,1.129,100.000,75.000,1.000
-114.173,-140.458,-116.766,-106.841,-109.166,-108.898,-120.699,-112.563,0.028,0.996,0.031,-0.275,0.183,0.854,100.000,76.000,1.000
-113.904,-140.011,-116.587,-106.752,-108.808,-108.898,-120.610,-112.385,0.028,1.001,0.033,-0.427,0.366,0.580,100.000,77.000,1.000
-113.815,-139.833,-116.587,-106.573,-108.540,-108.629,-120.163,-112.027,0.028,0.999,0.034,-0.885,0.366,0.244,100.000,78.000,1.000
-113.636,-139.475,-116.587,-106.394,-108.719,-108.361,-120.163,-112.116,0.026,0.999,0.032,-1.221,0.488,-0.092,100.000,79.000,1.000
-113.457,-139.207,-116.140,-106.394,-108.451,-108.093,-119.895,-112.027,0.026,0.999,0.032,-1.465,0.580,-0.336,100.000,80.000,1.000
-113.189,-139.117,-116.229,-106.484,-108.540,-108.004,-119.627,-111.491,0.024,1.000,0.033,-1.770,0.732,-0.641,100.000,81.000,1.000
-112.921,-138.670,-115.871,-106.126,-108.182,-107.914,-119.537,-111.312,0.023,0.999,0.032,-2.014,0.916,-0.916,100.000,82.000,1.000
-112.832,-138.491,-115.514,-105.858,-107.914,-107.735,-119.448,-111.491,0.025,0.998,0.034,-2.106,0.824,-1.251,100.000,83.000,1.000
-112.563,-138.313,-115.424,-106.037,-107.825,-107.467,-119.090,-111.133,0.025,0.999,0.032,-2.136,0.793,-1.526,100.000,84.000,1.000
-112.742,-138.223,-115.246,-105.858,-107.557,-107.288,-119.180,-110.775,0.025,0.999,0.031,-2.289,0.671,-1.678,100.000,85.000,1.000
-112.563,-137.866,-115.335,-105.858,-107.467,-107.288,-118.911,-110.596,0.029,0.998,0.029,-2.197,0.427,-1.984,100.000,86.000,1.000
-112.474,-137.955,-115.156,-105.679,-107.288,-107.378,-118.911,-110.507,0.029,1.000,0.035,-2.228,0.031,-2.014,100.000,87.000,1.000
-112.116,-137.866,-115.067,-105.679,-107.020,-106.931,-118.554,-110.418,0.028,0.999,0.039,-2.258,-0.244,-2.136,100.000,88.000,1.000
-111.759,-137.597,-114.977,-105.679,-107.020,-106.931,-118.464,-110.596,0.027,0.997,0.039,-2.075,-0.732,-2.136,100.000,89.000,1.000
-111.759,-137.329,-114.620,-105.679,-107.110,-106.663,-118.017,-110.596,0.028,0.995,0.039,-1.678,-1.221,-1.984,100.000,90.000,1.000
-111.938,-136.971,-114.262,-105.768,-106.931,-106.573,-117.928,-110.328,0.033,0.996,0.042,-1.251,-1.648,-1.831,100.000,91.000,1.000
-111.848,-136.882,-114.173,-105.590,-106.841,-106.394,-118.017,-110.149,0.037,0.994,0.041,-0.763,-2.014,-1.617,100.000,92.000,1.000
-111.491,-136.614,-114.083,-105.321,-106.931,-106.305,-117.928,-109.702,0.041,0.991,0.041,-0.214,-2.197,-1.495,100.000,93.000,1.000
-111.491,-136.435,-114.173,-105.411,-106.752,-106.305,-117.660,-109.613,0.044,0.990,0.038,0.244,-2.228,-1.099,100.000,94.000,1.000
-111.401,-136.524,-114.083,-105.232,-106.484,-106.305,-117.481,-109.702,0.049,0.991,0.034,0.610,-2.106,-0.824,100.000,95.000,1.000
-111.222,-136.256,-114.083,-105.143,-106.037,-106.126,-117.660,-109.792,0.048,0.994,0.033,0.946,-1.953,-0.488,100.000,96.000,1.000
-111.043,-136.256,-113.815,-105.143,-106.305,-106.037,-117.481,-109.702,0.042,0.994,0.032,1.312,-1.801,-0.275,100.000,97.000,1.000
-110.954,-136.077,-113.726,-105.232,-106.215,-106.037,-117.391,-109.702,0.035,0.993,0.029,1.465,-1.648,-0.092,100.000,98.000,1.000
-110.865,-135.809,-113.904,-105.053,-106.215,-105.858,-117.302,-109.613,0.032,0.991,0.028,1.556,-1.556,0.031,100.000,99.000,1.000
-110.775,-135.630,-113.547,-104.964,-106.037,-105.590,-117.213,-109.077,0.028,0.987,0.031,1.709,-1.343,0.427,100.000,100.000,1.000
-110.596,-135.809,-113.636,-105.053,-106.037,-105.679,-117.213,-108.987,0.024,0.984,0.037,1.801,-1.129,0.732,100.000,101.000,1.000
-110.507,-135.720,-113.279,-105.143,-105.858,-105.679,-117.034,-108.987,0.017,0.984,0.036,1.740,-0.732,1.129,100.000,102.000,1.000
-110.507,-135.541,-113.189,-104.964,-105.768,-105.679,-116.855,-109.255,0.014,0.990,0.032,1.404,-0.244,1.404,100.000,103.000,1.000
-110.507,-135.630,-113.368,-104.785,-105.768,-105.500,-116.944,-108.987,0.017,0.991,0.031,1.129,0.061,1.373,100.000,104.000,1.000
-110.328,-135.362,-113.457,-104.696,-105.679,-105.321,-116.676,-108.719,0.021,0.996,0.028,0.732,0.214,1.251,100.000,105.000,1.000
-110.418,-135.183,-113.279,-104.785,-105.590,-105.411,-116.587,-108.719,0.021,0.998,0.027,0.092,0.275,0.946,100.000,106.000,1.000
-110.507,-134.915,-113.189,-104.696,-105.590,-105.232,-116.587,-108.808,0.018,1.000,0.027,-0.488,0.092,0.519,100.000,107.000,1.000
-110.507,-135.094,-113.010,-104.785,-105.590,-105.143,-116.497,-108.898,0.014,0.998,0.027,-1.099,-0.122,0.122,100.000,108.000,1.000
-110.507,-135.183,-112.921,-104.696,-105.590,-105.143,-116.318,-108.719,0.013,0.995,0.032,-1.251,-0.610,-0.366,100.000,109.000,1.000
-110.328,-135.094,-112.832,-104.785,-105.411,-104.964,-116.318,-108.451,0.012,0.995,0.032,-1.404,-1.160,-0.610,100.000,110.000,1.000
-110.149,-134.915,-112.742,-104.696,-105.411,-105.053,-116.318,-108.451,0.014,0.994,0.032,-1.434,-1.617,-0.946,100.000,111.000,1.000
-110.149,-134.915,-112.742,-104.696,-105.143,-105.053,-116.408,-108.272,0.020,0.992,0.034,-1.465,-2.014,-1.190,100.000,112.000,1.000
-110.239,-134.736,-112.832,-104.874,-105.143,-104.785,-116.408,-108.182,0.026,0.994,0.035,-1.343,-2.350,-1.282,100.000,113.000,1.000
-109.881,-134.915,-112.832,-104.964,-105.053,-104.874,-116.318,-108.272,0.034,0.995,0.040,-1.343,-2.594,-1.434,100.000,114.000,1.000
-109.971,-134.826,-112.742,-104.696,-104.964,-104.964,-116.140,-108.361,0.036,0.999,0.040,-1.221,-2.655,-1.373,100.000,115.000,1.000
-109.971,-134.826,-112.653,-104.696,-104.964,-104.874,-116.050,-108.361,0.038,0.997,0.037,-0.977,-2.625,-1.312,100.000,116.000,1.000
-109.971,-134.915,-112.742,-104.696,-105.143,-104.606,-116.140,-108.272,0.040,0.998,0.039,-0.763,-2.411,-1.282,100.000,117.000,1.000
-110.060,-134.647,-112.563,-104.606,-104.964,-104.517,-115.961,-108.361,0.039,0.997,0.038,-0.488,-2.075,-1.160,100.000,118.000,1.000
-109.792,-134.468,-112.385,-104.696,-105.143,-104.606,-115.871,-108.093,0.034,0.997,0.038,-0.153,-1.740,-1.038,100.000,119.000,1.000
-109.613,-134.647,-112.474,-104.696,-104.874,-104.517,-115.782,-107.914,0.028,0.996,0.040,0.214,-1.312,-0.732,100.000,120.000,1.000
-109.524,-134.289,-112.563,-104.785,-104.696,-104.517,-115.871,-108.093,0.025,0.999,0.041,0.336,-1.068,-0.519,100.000,121.000,1.000
-109.702,-134.200,-112.295,-104.427,-104.785,-104.696,-115.693,-107.914,0.018,0.995,0.042,0.458,-0.763,-0.153,100.000,122.000,1.000
-109.613,-134.289,-112.385,-104.249,-104.785,-104.606,-115.782,-108.004,0.017,0.994,0.038,0.732,-0.427,0.061,100.000,123.000,1.000
-109.613,-134.379,-112.385,-104.517,-104.874,-104.606,-115.871,-107.825,0.016,0.997,0.042,0.824,-0.122,0.458,100.000,124.000,1.000
-109.434,-134.468,-112.116,-104.606,-104.964,-104.606,-115.693,-108.004,0.016,0.998,0.040,0.824,-0.031,0.488,100.000,125.000,1.000
-109.255,-134.289,-112.116,-104.606,-104.696,-104.517,-115.782,-108.093,0.016,0.999,0.041,0.885,0.061,0.641,100.000,126.000,1.000
-109.345,-134.289,-112.116,-104.427,-104.785,-104.517,-115.693,-107.914,0.016,1.000,0.039,0.702,0.000,0.702,100.000,127.000,1.000
-109.524,-134.200,-111.938,-104.338,-104.785,-104.338,-115.514,-107.825,0.021,0.997,0.039,0.458,-0.031,0.610,100.000,128.000,1.000
-109.524,-133.932,-111.938,-104.249,-104.785,-104.338,-115.514,-107.646,0.029,1.001,0.033,0.519,-0.031,0.275,100.000,129.000,1.000
-109.434,-134.021,-112.027,-104.338,-104.606,-104.070,-115.514,-107.825,0.025,1.005,0.036,0.244,-0.122,-0.061,100.000,130.000,1.000
-109.255,-134.200,-111.938,-104.517,-104.517,-104.249,-115.514,-107.825,0.021,1.004,0.032,-0.061,-0.275,-0.366,100.000,131.000,1.000
-109.255,-134.200,-111.938,-104.517,-104.517,-104.517,-115.424,-107.646,0.019,1.000,0.031,-0.275,-0.580,-0.549,100.000,132.000,1.000
-109.345,-134.110,-112.206,-104.696,-104.517,-104.338,-115.424,-107.825,0.018,0.996,0.038,-0.366,-0.885,-0.732,100.000,133.000,1.000
-109.166,-134.021,-112.027,-104.427,-104.427,-104.249,-115.424,-107.825,0.021,0.992,0.037,-0.488,-1.251,-0.580,100.000,134.000,1.000
-109.166,-134.021,-112.116,-104.427,-104.517,-104.159,-115.514,-107.646,0.022,0.992,0.039,-0.366,-1.526,-0.397,100.000,135.000,1.000
-109.166,-134.021,-112.027,-104.427,-104.338,-104.159,-115.514,-107.646,0.023,0.992,0.038,-0.153,-1.709,-0.275,100.000,136.000,1.000
-109.255,-133.842,-111.759,-104.517,-104.338,-104.249,-115.514,-107.557,0.027,0.991,0.038,0.214,-1.617,0.092,100.000,137.000,1.000
-108.987,-134.021,-111.580,-104.517,-104.338,-104.338,-115.424,-107.646,0.035,0.993,0.035,0.580,-1.617,0.397,100.000,138.000,1.000
-109.077,-133.842,-111.938,-104.517,-104.338,-104.338,-115.246,-107.735,0.037,0.992,0.033,0.916,-1.404,0.610,100.000,139.000,1.000
-109.166,-133.842,-112.027,-104.070,-104.159,-104.070,-115.514,-107.467,0.036,0.994,0.032,1.373,-1.251,0.793,100.000,140.000,1.000
-108.987,-133.753,-111.580,-104.070,-104.338,-104.249,-115.514,-107.378,0.031,0.996,0.031,1.740,-1.129,0.885,100.000,141.000,1.000
-109.077,-133.842,-111.848,-104.249,-104.427,-104.249,-115.424,-107.467,0.030,0.994,0.031,1.984,-1.129,0.854,100.000,142.000,1.000
-108.987,-133.842,-111.759,-104.249,-104.249,-104.338,-115.514,-107.646,0.028,0.995,0.033,2.289,-0.916,0.977,100.000,143.000,1.000
-109.166,-133.753,-111.669,-104.249,-104.338,-104.249,-115.335,-107.467,0.025,0.992,0.031,2.441,-0.641,1.099,100.000,144.000,1.000
-108.987,-133.753,-111.848,-104.070,-104.338,-104.249,-115.424,-107.467,0.018,0.991,0.031,2.380,-0.458,1.099,100.000,145.000,1.000
-109.077,-133.663,-111.848,-104.070,-104.517,-104.159,-115.424,-107.467,0.014,0.990,0.031,2.319,-0.366,1.160,100.000,146.000,1.000
-109.166,-133.753,-111.759,-104.159,-104.517,-104.249,-115.424,-107.378,0.010,0.990,0.031,2.075,-0.275,1.129,100.000,147.000,1.000
-109.166,-133.574,-111.669,-104.249,-104.249,-104.249,-115.246,-107.467,0.012,0.990,0.031,1.801,-0.427,0.946,100.000,148.000,1.000
-108.808,-133.395,-111.669,-104.159,-104.338,-104.249,-115.067,-107.378,0.015,0.992,0.030,1.709,-0.458,0.702,100.000,149.000,1.000
-108.987,-133.663,-111.848,-104.249,-104.338,-104.249,-115.156,-107.467,0.018,0.992,0.033,1.404,-0.488,0.275,100.000,150.000,1.000
-109.166,-133.663,-111.759,-104.159,-104.338,-104.070,-115.246,-107.378,0.021,0.989,0.036,0.977,-0.519,-0.031,100.000,151.000,1.000
-108.987,-133.485,-111.580,-104.159,-104.338,-103.980,-115.246,-107.467,0.022,0.990,0.035,0.549,-0.458,-0.549,100.000,152.000,1.000
-108.898,-133.395,-111.848,-104.070,-104.338,-103.891,-115.156,-107.378,0.017,0.989,0.031,-0.214,-0.610,-0.885,100.000,153.000,1.000
-108.987,-133.574,-111.669,-103.891,-104.249,-103.980,-115.156,-107.467,0.018,0.986,0.030,-0.793,-0.885,-1.129,100.000,154.000,1.000
-108.898,-133.485,-111.669,-104.070,-103.980,-104.070,-115.156,-107.467,0.018,0.985,0.030,-1.190,-1.282,-1.221,100.000,155.000,1.000
-108.987,-133.395,-111.669,-104.338,-104.249,-104.070,-115.246,-107.378,0.018,0.982,0.031,-1.526,-1.465,-1.282,100.000,156.000,1.000
-109.077,-133.663,-111.669,-104.249,-104.338,-103.891,-115.246,-107.646,0.018,0.984,0.031,-1.740,-1.526,-1.221,100.000,157.000,1.000
-108.898,-133.395,-111.580,-104.070,-104.338,-104.070,-115.156,-107.378,0.022,0.984,0.035,-1.740,-1.617,-1.068,100.000,158.000,1.000
-108.719,-133.395,-111.848,-103.802,-104.159,-104.070,-115.335,-107.288,0.028,0.986,0.035,-1.678,-1.648,-0.885,100.000,159.000,1.000
-108.808,-133.485,-111.848,-103.802,-104.249,-104.159,-115.067,-107.467,0.033,0.985,0.034,-1.648,-1.617,-0.671,100.000,160.000,1.000
-108.808,-133.395,-111.580,-103.444,-104.249,-104.070,-114.888,-107.378,0.037,0.989,0.034,-1.617,-1.587,-0.366,100.000,161.000,1.000
-108.808,-133.395,-111.491,-103.265,-104.338,-103.891,-114.977,-107.288,0.037,0.993,0.032,-1.495,-1.343,-0.244,100.000,162.000,1.000
-108.987,-133.485,-111.759,-102.997,-104.159,-103.980,-115.246,-107.288,0.037,0.993,0.033,-1.282,-1.129,-0.244,100.000,163.000,1.000
-109.166,-133.574,-111.491,-102.907,-104.070,-103.980,-115.067,-107.110,0.037,0.991,0.033,-1.007,-0.793,-0.183,100.000,164.000,1.000
-108.987,-133.485,-111.580,-102.729,-104.249,-104.070,-114.888,-107.378,0.033,0.994,0.034,-0.824,-0.397,-0.031,100.000,165.000,1.000
-108.719,-133.574,-111.669,-102.639,-104.249,-103.980,-115.067,-107.378,0.031,0.996,0.036,-0.610,-0.153,0.000,100.000,166.000,1.000
-108.808,-133.485,-111.938,-102.550,-103.980,-103.980,-115.067,-107.288,0.026,0.996,0.034,-0.366,0.000,-0.031,100.000,167.000,1.000
-108.898,-133.306,-111.759,-102.282,-103.980,-104.249,-114.799,-107.378,0.028,1.000,0.037,-0.061,0.214,-0.092,100.000,168.000,1.000
-109.077,-133.395,-111.938,-102.013,-103.980,-104.070,-114.977,-107.467,0.030,1.001,0.037,-0.061,0.183,-0.153,100.000,169.000,1.000
-109.077,-133.574,-111.848,-101.566,-104.070,-104.070,-114.977,-107.199,0.026,1.000,0.040,0.061,0.183,-0.214,100.000,170.000,1.000
-108.898,-133.395,-111.401,-101.388,-104.159,-103.980,-114.799,-107.199,0.022,1.001,0.044,0.092,0.305,-0.305,100.000,171.000,1.000
-108.719,-133.306,-111.401,-101.388,-104.070,-103.891,-114.709,-107.199,0.017,0.999,0.047,-0.031,0.397,-0.488,100.000,172.000,1.000
-108.719,-133.574,-111.401,-101.030,-103.891,-104.070,-114.620,-107.288,0.017,0.996,0.044,-0.214,0.366,-0.580,100.000,173.000,1.000
-108.719,-133.395,-111.491,-100.762,-104.070,-103.891,-114.977,-107.199,0.017,0.993,0.039,-0.214,0.214,-0.641,100.000,174.000,1.000
-108.808,-133.306,-111.669,-100.493,-104.159,-103.802,-114.709,-107.378,0.017,0.991,0.035,0.092,0.305,-0.671,100.000,175.000,1.000
-108.898,-133.306,-111.669,-100.225,-103.980,-103.802,-114.799,-107.378,0.021,0.993,0.035,0.427,0.183,-0.824,100.000,176.000,1.000
