EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-236.213,-359.953,-266.254,-233.442,-240.773,-173.897,-218.868,-312.656,0.102,1.015,0.056,0.000,-1.373,0.031,100.000,19.000,1.000
-214.040,-290.662,-225.127,-208.318,-245.959,-205.815,-177.830,-177.562,0.102,1.014,0.058,0.305,-1.068,0.031,100.000,20.000,1.000
-207.603,-260.800,-211.358,-201.255,-227.898,-197.858,-172.645,-160.843,0.102,1.015,0.060,0.427,-0.702,0.183,100.000,21.000,1.000
-202.417,-252.307,-205.547,-195.622,-215.113,-182.033,-168.353,-155.300,0.104,1.015,0.066,0.366,-0.244,0.366,100.000,22.000,1.000
-197.500,-246.853,-200.182,-190.973,-208.139,-175.595,-164.688,-151.277,0.105,1.016,0.072,0.427,0.092,0.244,100.000,23.000,1.000
-193.298,-241.309,-195.533,-187.039,-202.864,-170.767,-161.290,-148.058,0.103,1.017,0.072,0.458,0.092,0.061,100.000,24.000,1.000
-188.828,-236.124,-191.242,-183.016,-197.500,-166.833,-158.340,-144.839,0.103,1.017,0.072,0.610,-0.092,-0.092,100.000,25.000,1.000
-185.162,-231.564,-187.218,-179.440,-193.030,-163.078,-155.747,-141.799,0.100,1.014,0.075,0.610,-0.275,-0.214,100.000,26.000,1.000
-182.033,-226.915,-184.089,-176.221,-188.738,-159.949,-152.975,-139.385,0.100,1.015,0.075,0.732,-0.549,-0.214,100.000,27.000,1.000
-178.546,-222.713,-180.692,-172.913,-184.983,-157.177,-150.740,-136.882,0.099,1.014,0.078,0.732,-0.671,-0.275,100.000,28.000,1.000
-175.327,-218.958,-177.205,-169.784,-181.228,-153.959,-148.863,-134.468,0.097,1.017,0.078,0.641,-0.793,-0.397,100.000,29.000,1.000
-172.377,-215.113,-174.254,-167.191,-177.562,-151.277,-147.164,-132.322,0.095,1.017,0.075,0.610,-0.977,-0.397,100.000,30.000,1.000
-169.605,-211.537,-171.393,-164.688,-174.612,-149.220,-145.555,-130.445,0.097,1.017,0.077,0.702,-1.038,-0.488,100.000,31.000,1.000
-167.459,-208.050,-169.069,-162.184,-171.304,-146.806,-144.035,-128.567,0.098,1.016,0.074,0.793,-1.190,-0.427,100.000,32.000,1.000
-165.314,-204.831,-166.655,-160.128,-168.622,-144.750,-142.425,-126.511,0.101,1.013,0.072,0.977,-1.343,-0.397,100.000,33.000,1.000
-163.257,-201.523,-164.330,-157.803,-165.939,-143.051,-140.905,-125.170,0.102,1.012,0.066,1.099,-1.434,-0.366,100.000,34.000,1.000
-161.022,-198.841,-162.184,-155.658,-163.257,-140.905,-139.564,-123.560,0.102,1.009,0.067,1.221,-1.526,-0.427,100.000,35.000,1.000
-159.055,-196.606,-160.307,-154.406,-161.022,-139.385,-138.491,-121.951,0.102,1.009,0.067,1.282,-1.465,-0.427,100.000,36.000,1.000
-157.177,-193.566,-158.429,-152.439,-158.519,-137.955,-137.329,-120.521,0.103,1.011,0.063,1.160,-1.343,-0.397,100.000,37.000,1.000
-155.568,-190.973,-156.730,-150.561,-156.552,-136.524,-136.256,-119.537,0.100,1.012,0.061,0.977,-1.251,-0.336,100.000,38.000,1.000
-153.780,-188.559,-155.032,-148.952,-154.495,-134.736,-134.915,-118.375,0.098,1.013,0.060,0.885,-1.038,-0.183,100.000,39.000,1.000
-152.081,-186.503,-153.512,-147.611,-152.528,-133.663,-134.021,-117.034,0.101,1.011,0.059,0.793,-0.885,-0.031,100.000,40.000,1.000
-150.561,-184.447,-152.171,-146.270,-150.830,-132.322,-133.753,-116.050,0.102,1.011,0.060,0.671,-0.641,0.061,100.000,41.000,1.000
-149.131,-182.122,-150.561,-144.929,-149.041,-130.981,-132.680,-115.067,0.103,1.014,0.058,0.641,-0.458,0.214,100.000,42.000,1.000
-147.879,-179.887,-149.041,-143.766,-147.700,-129.908,-131.875,-113.904,0.105,1.012,0.056,0.580,-0.244,0.397,100.000,43.000,1.000
-146.538,-178.278,-147.879,-142.515,-146.538,-128.835,-130.892,-112.921,0.105,1.009,0.054,0.488,-0.092,0.549,100.000,44.000,1.000
-145.376,-176.579,-146.806,-141.352,-145.197,-127.852,-130.177,-112.027,0.107,1.008,0.057,0.519,0.000,0.427,100.000,45.000,1.000
-144.392,-174.701,-145.644,-140.280,-143.766,-126.958,-129.461,-111.222,0.109,1.008,0.057,0.427,0.092,0.336,100.000,46.000,1.000
-143.409,-173.181,-144.392,-139.207,-142.336,-125.706,-128.835,-110.865,0.107,1.010,0.053,0.305,0.122,0.214,100.000,47.000,1.000
-142.068,-171.661,-143.230,-138.044,-141.084,-124.902,-128.031,-109.702,0.103,1.011,0.054,0.183,0.122,0.092,100.000,48.000,1.000
-141.174,-170.052,-142.604,-137.508,-140.280,-124.186,-127.405,-108.898,0.102,1.008,0.056,0.061,0.275,0.122,100.000,49.000,1.000
-140.369,-168.443,-141.621,-136.614,-139.117,-123.203,-126.869,-108.540,0.104,1.009,0.060,0.214,0.305,0.244,100.000,50.000,1.000
-139.833,-166.923,-140.727,-135.541,-137.776,-122.488,-126.243,-107.914,0.107,1.011,0.060,0.092,0.336,0.244,100.000,51.000,1.000
-138.670,-165.582,-139.833,-134.647,-136.703,-121.683,-125.796,-107.288,0.105,1.006,0.063,0.092,0.458,0.336,100.000,52.000,1.000
-137.955,-164.419,-139.117,-134.200,-136.167,-121.057,-125.259,-106.752,0.106,1.009,0.064,0.000,0.488,0.153,100.000,53.000,1.000
-137.419,-163.525,-138.313,-133.574,-135.452,-120.431,-124.812,-105.858,0.108,1.010,0.068,0.061,0.305,0.214,100.000,54.000,1.000
-136.346,-162.452,-137.419,-132.948,-134.289,-119.716,-124.365,-105.411,0.110,1.010,0.066,0.031,0.092,0.092,100.000,55.000,1.000
-135.720,-161.558,-136.703,-132.054,-133.395,-119.448,-123.829,-105.053,0.107,1.012,0.069,-0.031,-0.214,0.061,100.000,56.000,1.000
-135.094,-160.128,-136.167,-131.607,-132.680,-118.822,-123.739,-104.517,0.107,1.013,0.069,-0.061,-0.397,0.092,100.000,57.000,1.000
-134.468,-159.144,-135.630,-130.892,-131.965,-118.107,-123.024,-104.070,0.105,1.017,0.069,0.031,-0.641,-0.031,100.000,58.000,1.000
-133.753,-158.161,-135.094,-130.355,-131.249,-117.749,-122.577,-103.623,0.102,1.017,0.072,-0.031,-0.732,-0.092,100.000,59.000,1.000
-132.948,-157.356,-134.468,-129.998,-130.624,-117.302,-122.309,-103.354,0.103,1.021,0.072,0.031,-0.671,0.000,100.000,60.000,1.000
-132.591,-156.730,-133.753,-129.283,-130.355,-116.766,-122.130,-102.907,0.100,1.020,0.072,0.031,-0.610,0.122,100.000,61.000,1.000
-132.412,-155.836,-133.216,-128.478,-129.730,-116.408,-121.862,-102.550,0.098,1.019,0.068,0.153,-0.641,0.183,100.000,62.000,1.000
-131.875,-155.032,-132.680,-128.210,-128.925,-115.961,-121.593,-102.192,0.100,1.020,0.073,0.397,-0.580,0.214,100.000,63.000,1.000
-131.518,-154.048,-132.501,-127.941,-128.657,-115.603,-121.057,-101.745,0.098,1.020,0.074,0.458,-0.671,0.275,100.000,64.000,1.000
-131.160,-153.691,-131.965,-127.584,-127.852,-115.067,-121.057,-101.477,0.095,1.019,0.078,0.580,-0.824,0.275,100.000,65.000,1.000
-130.445,-152.975,-131.607,-127.047,-127.405,-114.620,-120.610,-101.477,0.095,1.017,0.073,0.854,-1.068,0.305,100.000,66.000,1.000
-129.998,-152.439,-131.071,-126.690,-127.047,-114.441,-120.342,-100.940,0.094,1.018,0.072,1.190,-1.312,0.458,100.000,67.000,1.000
-129.551,-151.724,-130.892,-126.421,-126.869,-114.083,-120.252,-100.762,0.095,1.017,0.072,1.556,-1.556,0.519,100.000,68.000,1.000
-129.283,-151.008,-130.445,-125.617,-126.243,-113.904,-120.074,-100.404,0.095,1.015,0.066,1.587,-1.770,0.671,100.000,69.000,1.000
-128.925,-150.383,-129.998,-125.617,-125.706,-113.636,-119.805,-100.046,0.098,1.013,0.063,1.740,-1.984,0.702,100.000,70.000,1.000
-128.835,-149.846,-129.730,-125.259,-125.527,-113.279,-119.448,-99.868,0.101,1.011,0.065,1.770,-2.167,0.824,100.000,71.000,1.000
-128.388,-149.667,-129.283,-124.902,-125.170,-112.832,-119.269,-99.599,0.105,1.007,0.062,1.648,-2.441,0.885,100.000,72.000,1.000
-127.941,-149.220,-128.835,-124.633,-124.902,-112.653,-118.911,-99.331,0.112,1.005,0.061,1.770,-2.625,0.793,100.000,73.000,1.000
-127.763,-148.416,-128.567,-124.365,-124.365,-112.385,-118.822,-99.152,0.112,1.004,0.056,1.526,-2.808,0.702,100.000,74.000,1.000
-127.405,-148.147,-128.388,-124.007,-123.918,-111.938,-118.822,-98.705,0.113,1.002,0.052,1.312,-2.838,0.610,100.000,75.000,1.000
-127.137,-147.790,-128.210,-123.560,-123.382,-111.669,-118.643,-98.705,0.114,1.001,0.052,1.129,-2.716,0.427,100.000,76.000,1.000
-126.869,-147.432,-127.852,-123.739,-123.292,-111.759,-118.375,-98.526,0.115,1.002,0.050,0.854,-2.502,0.275,100.000,77.000,1.000
-126.600,-146.806,-127.316,-123.650,-123.024,-111.491,-118.375,-98.258,0.113,1.004,0.055,0.610,-2.289,0.183,100.000,78.000,1.000
-126.511,-146.627,-127.316,-123.382,-122.935,-111.312,-118.196,-98.437,0.113,1.004,0.054,0.305,-1.862,0.031,100.000,79.000,1.000
-125.885,-146.180,-127.316,-122.845,-122.666,-111.133,-117.749,-98.526,0.114,1.004,0.055,0.031,-1.465,-0.214,100.000,80.000,1.000
-125.885,-145.823,-127.047,-122.666,-122.398,-111.133,-117.660,-97.990,0.112,1.006,0.056,-0.122,-1.160,-0.366,100.000,81.000,1.000
-125.885,-145.644,-126.690,-122.398,-122.041,-110.954,-117.481,-97.990,0.110,1.007,0.055,-0.305,-0.916,-0.275,100.000,82.000,1.000
-125.349,-145.376,-126.600,-122.219,-121.951,-110.686,-117.570,-97.811,0.109,1.010,0.060,-0.336,-0.702,-0.214,100.000,83.000,1.000
-125.170,-144.929,-126.332,-122.219,-121.862,-110.328,-117.660,-97.632,0.106,1.010,0.059,-0.397,-0.671,-0.153,100.000,84.000,1.000
-125.080,-144.571,-125.974,-121.951,-121.683,-110.149,-117.481,-97.454,0.105,1.009,0.062,-0.275,-0.580,-0.214,100.000,85.000,1.000
-124.723,-144.392,-125.796,-121.772,-121.236,-110.060,-117.213,-97.185,0.104,1.009,0.065,-0.153,-0.671,-0.214,100.000,86.000,1.000
-125.080,-144.124,-125.974,-121.772,-121.057,-109.971,-116.944,-97.185,0.104,1.010,0.069,-0.153,-0.641,-0.336,100.000,87.000,1.000
-124.723,-143.766,-125.706,-121.325,-120.878,-109.792,-117.034,-97.096,0.105,1.009,0.071,-0.153,-0.793,-0.427,100.000,88.000,1.000
-124.455,-143.409,-125.349,-121.236,-120.789,-109.613,-116.855,-96.917,0.105,1.011,0.070,-0.214,-0.824,-0.488,100.000,89.000,1.000
-124.186,-143.230,-125.349,-121.236,-120.610,-109.613,-116.855,-96.738,0.105,1.011,0.069,-0.061,-1.007,-0.488,100.000,90.000,1.000
-124.186,-143.230,-125.438,-121.057,-120.342,-109.613,-116.766,-96.917,0.107,1.010,0.069,0.031,-1.160,-0.519,100.000,91.000,1.000
-123.918,-143.051,-125.259,-120.878,-119.984,-109.345,-116.497,-96.917,0.108,1.009,0.065,0.061,-1.312,-0.732,100.000,92.000,1.000
-123.918,-143.141,-125.080,-120.789,-120.074,-109.255,-116.408,-96.560,0.109,1.012,0.064,0.183,-1.465,-0.854,100.000,93.000,1.000
-123.739,-142.694,-124.812,-120.610,-120.074,-109.077,-116.408,-96.381,0.109,1.014,0.063,0.092,-1.526,-0.916,100.000,94.000,1.000
-123.471,-142.515,-124.633,-120.521,-119.895,-109.077,-116.140,-96.291,0.109,1.015,0.061,0.122,-1.434,-0.916,100.000,95.000,1.000
-123.471,-142.515,-124.544,-120.252,-119.984,-108.898,-116.318,-96.291,0.109,1.014,0.064,0.244,-1.312,-0.916,100.000,96.000,1.000
-123.471,-142.068,-124.365,-120.342,-119.716,-108.808,-116.229,-96.470,0.110,1.011,0.066,0.336,-1.068,-0.946,100.000,97.000,1.000
-123.471,-141.799,-124.186,-120.252,-119.537,-108.898,-116.318,-96.113,0.107,1.011,0.063,0.275,-0.885,-0.854,100.000,98.000,1.000
-123.471,-141.799,-124.276,-120.252,-119.448,-108.808,-116.140,-96.113,0.105,1.010,0.062,0.183,-0.793,-0.946,100.000,99.000,1.000
-123.113,-141.442,-124.007,-120.074,-119.537,-108.540,-116.140,-96.113,0.105,1.011,0.067,-0.061,-0.793,-1.099,100.000,100.000,1.000
-123.113,-141.442,-124.007,-120.163,-119.269,-108.361,-116.140,-96.023,0.103,1.013,0.070,-0.214,-0.793,-1.099,100.000,101.000,1.000
-123.024,-141.352,-124.097,-120.163,-119.090,-108.540,-115.871,-95.934,0.098,1.014,0.076,-0.458,-0.854,-1.099,100.000,102.000,1.000
-123.024,-141.174,-124.007,-119.805,-119.001,-108.361,-115.961,-95.755,0.096,1.015,0.078,-0.305,-1.038,-0.977,100.000,103.000,1.000
-122.845,-141.174,-123.739,-119.716,-119.001,-108.093,-115.782,-95.576,0.094,1.016,0.079,-0.153,-1.312,-0.641,100.000,104.000,1.000
-122.577,-140.995,-123.739,-119.716,-118.911,-108.272,-115.603,-95.576,0.094,1.016,0.077,0.061,-1.587,-0.366,100.000,105.000,1.000
-122.309,-140.905,-123.560,-119.716,-118.643,-108.272,-115.782,-95.487,0.093,1.013,0.076,0.336,-2.106,-0.183,100.000,106.000,1.000
-122.398,-140.727,-123.471,-119.716,-118.464,-108.093,-115.693,-95.397,0.098,1.011,0.073,0.397,-2.533,0.031,100.000,107.000,1.000
-122.398,-140.637,-123.471,-119.358,-118.554,-107.914,-115.335,-95.576,0.099,1.010,0.070,0.244,-2.716,-0.031,100.000,108.000,1.000
-122.309,-140.369,-123.560,-119.180,-118.554,-107.825,-115.514,-95.755,0.101,1.010,0.071,0.183,-2.594,-0.031,100.000,109.000,1.000
-122.219,-140.280,-123.471,-119.090,-118.464,-107.825,-115.424,-95.665,0.101,1.008,0.070,-0.061,-2.655,-0.061,100.000,110.000,1.000
-122.219,-140.190,-123.203,-119.358,-118.196,-107.735,-115.424,-95.576,0.103,1.008,0.066,-0.366,-2.655,-0.275,100.000,111.000,1.000
-122.130,-140.011,-123.113,-119.180,-118.107,-107.825,-115.246,-95.397,0.105,1.009,0.065,-0.427,-2.533,-0.305,100.000,112.000,1.000
-122.219,-140.011,-123.024,-119.001,-118.107,-107.735,-115.335,-95.397,0.106,1.006,0.062,-0.641,-2.533,-0.427,100.000,113.000,1.000
-122.041,-140.011,-123.024,-118.911,-118.107,-107.467,-115.514,-95.129,0.109,1.007,0.058,-0.641,-2.533,-0.641,100.000,114.000,1.000
-121.951,-139.833,-123.113,-118.911,-117.749,-107.646,-115.246,-95.129,0.109,1.008,0.056,-0.793,-2.197,-0.702,100.000,115.000,1.000
-121.951,-139.564,-123.024,-119.001,-117.928,-107.825,-115.246,-95.308,0.109,1.010,0.061,-0.946,-2.075,-0.610,100.000,116.000,1.000
-122.041,-139.564,-122.935,-118.822,-117.749,-107.646,-115.067,-95.129,0.106,1.012,0.063,-0.977,-1.831,-0.702,100.000,117.000,1.000
-121.862,-139.385,-123.024,-118.643,-117.838,-107.378,-115.156,-95.129,0.105,1.013,0.060,-0.916,-1.709,-0.610,100.000,118.000,1.000
-121.862,-139.296,-122.845,-118.643,-117.928,-107.467,-115.246,-95.129,0.106,1.016,0.057,-0.854,-1.526,-0.397,100.000,119.000,1.000
-121.683,-139.475,-122.756,-118.643,-117.660,-107.557,-115.156,-95.129,0.105,1.016,0.060,-0.641,-1.373,-0.275,100.000,120.000,1.000
-121.772,-139.475,-122.666,-118.911,-117.749,-107.467,-114.888,-94.950,0.106,1.017,0.062,-0.610,-1.099,0.000,100.000,121.000,1.000
-121.951,-139.475,-122.488,-118.732,-117.660,-107.467,-114.888,-94.861,0.107,1.017,0.066,-0.397,-0.854,0.336,100.000,122.000,1.000
-121.772,-139.207,-122.488,-118.554,-117.660,-107.467,-114.977,-94.771,0.106,1.013,0.066,-0.183,-0.641,0.610,100.000,123.000,1.000
-121.772,-139.207,-122.666,-118.464,-117.660,-107.199,-115.246,-95.040,0.108,1.010,0.071,0.061,-0.427,0.671,100.000,124.000,1.000
-121.504,-139.117,-122.666,-118.554,-117.660,-107.378,-115.067,-94.950,0.109,1.009,0.070,0.122,-0.519,0.824,100.000,125.000,1.000
-121.325,-139.207,-122.666,-118.643,-117.481,-107.378,-114.977,-94.950,0.110,1.010,0.067,0.275,-0.519,0.793,100.000,126.000,1.000
-121.236,-139.117,-122.577,-118.643,-117.481,-107.020,-114.799,-94.861,0.109,1.010,0.069,0.397,-0.488,0.732,100.000,127.000,1.000
-121.325,-138.938,-122.398,-118.464,-117.570,-107.288,-114.888,-94.682,0.109,1.012,0.068,0.244,-0.519,0.732,100.000,128.000,1.000
-121.504,-139.117,-122.577,-118.196,-117.481,-107.467,-114.799,-94.593,0.108,1.010,0.073,0.031,-0.519,0.641,100.000,129.000,1.000
-121.415,-138.938,-122.577,-118.285,-117.570,-107.378,-114.799,-94.861,0.109,1.011,0.074,-0.153,-0.702,0.580,100.000,130.000,1.000
-121.415,-138.938,-122.398,-118.375,-117.481,-107.199,-114.799,-94.682,0.106,1.013,0.073,-0.244,-0.916,0.488,100.000,131.000,1.000
-121.504,-139.117,-122.398,-118.375,-117.302,-107.020,-114.799,-94.682,0.102,1.014,0.074,-0.183,-1.099,0.488,100.000,132.000,1.000
-121.415,-138.938,-122.488,-118.375,-117.213,-106.931,-114.977,-94.771,0.099,1.016,0.073,0.092,-1.373,0.549,100.000,133.000,1.000
-121.236,-138.938,-122.488,-118.196,-117.123,-107.199,-114.799,-94.771,0.098,1.017,0.073,0.305,-1.740,0.519,100.000,134.000,1.000
-121.146,-138.670,-122.130,-118.285,-117.123,-107.199,-114.620,-94.861,0.096,1.016,0.070,0.458,-1.953,0.397,100.000,135.000,1.000
-121.236,-138.581,-122.041,-118.196,-117.213,-106.931,-114.530,-94.503,0.098,1.014,0.070,0.610,-2.228,0.366,100.000,136.000,1.000
-121.146,-138.670,-122.130,-118.554,-117.034,-106.752,-114.530,-94.414,0.099,1.013,0.066,0.732,-2.258,0.427,100.000,137.000,1.000
-121.236,-138.670,-122.130,-118.375,-117.034,-106.931,-114.620,-94.682,0.098,1.010,0.063,0.946,-2.167,0.244,100.000,138.000,1.000
-121.325,-138.491,-122.130,-118.196,-117.213,-106.841,-114.620,-94.503,0.103,1.009,0.061,0.793,-1.862,0.092,100.000,139.000,1.000
-121.236,-138.313,-122.219,-118.375,-117.213,-106.931,-114.620,-94.503,0.104,1.008,0.060,0.763,-1.526,-0.214,100.000,140.000,1.000
-121.057,-138.313,-122.130,-118.107,-117.213,-106.931,-114.530,-94.503,0.106,1.009,0.059,0.793,-1.343,-0.671,100.000,141.000,1.000
-121.057,-138.491,-121.951,-118.017,-117.213,-106.931,-114.530,-94.682,0.108,1.006,0.060,0.671,-1.068,-0.977,100.000,142.000,1.000
-121.325,-138.223,-121.951,-118.107,-117.034,-107.110,-114.530,-94.503,0.112,1.008,0.059,0.580,-1.099,-1.221,100.000,143.000,1.000
-121.146,-138.491,-121.951,-118.017,-117.213,-106.931,-114.530,-94.503,0.117,1.009,0.061,0.488,-1.129,-1.465,100.000,144.000,1.000
-121.057,-138.402,-122.219,-118.375,-117.123,-106.752,-114.799,-94.682,0.118,1.011,0.064,0.458,-1.129,-1.556,100.000,145.000,1.000
-120.878,-138.581,-122.130,-118.196,-117.034,-106.931,-114.620,-94.503,0.116,1.013,0.066,0.397,-1.221,-1.678,100.000,146.000,1.000
-120.878,-138.670,-122.398,-118.107,-117.123,-106.841,-114.530,-94.414,0.114,1.014,0.066,0.427,-1.190,-1.678,100.000,147.000,1.000
-120.968,-138.223,-122.130,-118.107,-117.034,-106.663,-114.620,-94.146,0.116,1.014,0.066,0.549,-1.190,-1.617,100.000,148.000,1.000
-120.968,-138.134,-121.951,-117.928,-116.766,-106.752,-114.799,-94.324,0.117,1.013,0.061,0.763,-1.190,-1.587,100.000,149.000,1.000
-120.878,-138.134,-121.951,-117.928,-117.034,-106.841,-114.799,-94.414,0.117,1.010,0.062,0.916,-1.221,-1.495,100.000,150.000,1.000
-120.878,-138.223,-121.951,-117.660,-117.034,-106.752,-114.530,-94.503,0.116,1.008,0.062,1.068,-1.190,-1.617,100.000,151.000,1.000
-120.968,-138.223,-121.951,-117.928,-116.676,-106.841,-114.262,-94.503,0.116,1.008,0.065,0.977,-1.129,-1.587,100.000,152.000,1.000
-120.789,-138.044,-121.772,-117.928,-116.766,-106.931,-114.262,-94.414,0.113,1.008,0.065,0.977,-1.099,-1.556,100.000,153.000,1.000
-120.968,-138.313,-121.951,-118.017,-116.855,-106.752,-114.352,-94.414,0.106,1.007,0.063,0.885,-1.099,-1.526,100.000,154.000,1.000
-120.878,-138.223,-121.951,-117.928,-116.676,-106.931,-114.530,-94.324,0.104,1.004,0.061,0.946,-1.221,-1.465,100.000,155.000,1.000
-120.789,-137.955,-121.951,-117.838,-116.587,-106.931,-114.530,-94.503,0.100,1.005,0.062,0.854,-1.282,-1.282,100.000,156.000,1.000
-120.789,-137.955,-121.951,-118.107,-116.766,-106.841,-114.620,-94.861,0.096,1.004,0.063,0.824,-1.343,-1.099,100.000,157.000,1.000
-120.789,-138.044,-121.862,-118.017,-116.855,-106.663,-114.620,-94.414,0.091,1.003,0.062,0.824,-1.312,-0.732,100.000,158.000,1.000
-120.968,-138.313,-121.862,-118.017,-116.944,-106.573,-114.620,-94.235,0.092,1.002,0.061,0.732,-1.373,-0.366,100.000,159.000,1.000
-120.789,-138.223,-121.951,-117.838,-116.766,-106.573,-114.530,-94.056,0.091,1.001,0.064,0.793,-1.343,-0.092,100.000,160.000,1.000
-120.789,-137.866,-122.130,-117.749,-116.766,-106.573,-114.530,-94.056,0.092,1.001,0.064,0.763,-1.312,0.061,100.000,161.000,1.000
-120.878,-137.776,-121.951,-117.838,-116.944,-106.394,-114.709,-94.414,0.089,0.999,0.063,0.732,-1.373,0.183,100.000,162.000,1.000
-120.610,-137.955,-121.951,-118.107,-116.766,-106.573,-114.620,-94.503,0.094,0.998,0.062,0.458,-1.312,0.488,100.000,163.000,1.000
-120.610,-138.044,-121.951,-118.017,-116.676,-106.841,-114.620,-94.503,0.095,0.997,0.067,0.427,-1.221,0.488,100.000,164.000,1.000
-120.699,-138.044,-121.951,-117.749,-116.587,-106.752,-114.441,-94.503,0.100,0.996,0.066,0.183,-1.373,0.488,100.000,165.000,1.000
-120.789,-137.866,-121.951,-117.660,-116.587,-106.663,-114.352,-94.235,0.106,0.997,0.063,-0.031,-1.526,0.366,100.000,166.000,1.000
-120.610,-137.866,-121.862,-117.660,-116.587,-106.573,-114.441,-94.235,0.107,0.996,0.062,-0.366,-1.495,0.305,100.000,167.000,1.000
-120.878,-137.955,-121.772,-117.838,-116.855,-106.573,-114.620,-94.414,0.107,0.998,0.065,-0.641,-1.434,0.214,100.000,168.000,1.000
-120.789,-137.955,-121.862,-117.838,-116.766,-106.663,-114.352,-94.235,0.107,0.998,0.064,-1.007,-1.434,0.122,100.000,169.000,1.000
-120.878,-137.955,-121.951,-117.749,-116.676,-106.752,-114.262,-94.056,0.108,0.999,0.066,-1.343,-1.556,0.092,100.000,170.000,1.000
-120.968,-137.866,-121.772,-117.838,-116.766,-106.663,-113.904,-94.146,0.108,1.000,0.069,-1.465,-1.740,-0.061,100.000,171.000,1.000
-120.878,-138.134,-121.951,-117.749,-116.676,-106.573,-113.904,-94.324,0.112,1.006,0.075,-1.434,-1.831,-0.092,100.000,172.000,1.000
-120.789,-137.866,-121.862,-117.660,-116.676,-106.573,-113.904,-94.414,0.111,1.009,0.074,-1.465,-2.045,0.031,100.000,173.000,1.000
-120.789,-137.776,-121.504,-117.749,-116.855,-106.573,-114.083,-94.324,0.112,1.012,0.073,-1.282,-2.197,0.153,100.000,174.000,1.000
-120.789,-137.866,-121.504,-117.660,-116.766,-106.484,-113.994,-94.146,0.113,1.015,0.075,-1.343,-2.075,0.031,100.000,175.000,1.000
-120.521,-138.134,-121.683,-117.660,-116.944,-106.484,-113.636,-94.056,0.115,1.017,0.071,-1.343,-2.045,0.031,100.000,176.000,1.000
-120.610,-137.866,-121.772,-117.928,-117.034,-106.484,-113.457,-94.056,0.113,1.014,0.070,-1.221,-1.953,-0.092,100.000,177.000,1.000
